% pa1
A a
壮 zhuang4
壱 yi1
売 mai4
壴 zhu4
壹 yi1
壶 hu2
婿 xu4
壸 kun3
寿 shou4
壿 zun1
夀 shou4
夂 zhi3
夅 jiang4,xiang2
夆 feng2
変 bian4
夊 sui1
夌 ling2
夏 xia4
夓 xia4
夔 kui2
夕 xi1
外 wai4
夗 yuan4
夙 su4
多 duo1
够 gou4
梦 meng4
夣 meng4
夤 yin2
夥 huo3
大 da4,dai4
天 tian1
太 tai4
夫 fu1,fu2
夬 guai4
夭 yao1
央 yang1
夯 hang1,ben4
失 shi1
夶 bi3
夷 yi2
夸 kua1
夼 kuang3
夹 jia1,jia2,jia4
奄 yan3,yan1
奇 qi2,ji1
奈 nai4
奉 feng4
奌 dian3
奎 kui2
奏 zou4
奂 huan4
契 qi4
奓 chi3,she1,zha4
奔 ben1,ben4
奕 yi4
套 tao4
奘 zang4,zhuang3
奚 xi1
奜 fei3
奠 dian4
奡 ao4
奢 she1
奣 weng3
奥 ao4
奨 jiang3
夺 duo2
奫 yun1
奬 jiang3
奭 shi4
奋 fen4
奰 bi4
女 nv3,ru3
奴 nu2
奶 nai3
奸 jian1
她 ta1
姹 cha4
好 hao3,hao4
妁 shuo4
如 ru2
妃 fei1
妄 wang4
妅 hong2
妉 dan1
妊 ren4
妍 yan2
妏 wen4
妒 du4
妓 ji4
妖 yao1
妗 jin4
妙 miao4
妚 pei1
妆 zhuang1
妞 niu1
妣 bi3
妤 yu2
妥 tuo3
妨 fang2
妮 ni1
妯 zhou2
妲 da2
妳 ni3
妵 tou3
妸 e1
妹 mei4
妺 mo4
妻 qi1,qi4
妽 shen1
妾 qie4
姁 xu3
姄 min2
姅 ban4
姆 mu3
姊 zi3
始 shi3
姗 shan1
姐 jie3
姑 gu1
姒 si4
姓 xing4
委 wei3,wei1
姘 pin1
姚 yao2
姜 jiang1
姝 shu1
姞 ji2
姣 jiao1
姤 gou4
姥 lao3,mu3
姧 jian1
姨 yi2
姫 ji1
姬 ji1
姮 heng2
姱 kua1
姵 pei4
姸 yan2
姺 xian3
姻 yin1
姽 gui3
姿 zi1
娀 song1
威 wei1
娂 hong2
娃 wa2
娉 ping1
娌 li3
娑 suo1
娓 wei3
娘 niang2
娚 nan2
娱 yu2
娜 na4,nuo2
娟 juan1
娠 shen1
娣 di4
娥 e2
娩 mian3,wan3
娭 ai1
娯 yu2
娵 ju1
娶 qu3
娸 qi2
娼 chang1
婀 e1
娄 lou2
婆 po2
婉 wan3
婊 biao3
婐 wo3
婕 jie2
婙 jing4
婚 hun1
婞 xing4
婢 bi4
婤 zhou1
婥 chuo4
妇 fu4
婧 jing4
婨 lun2
婪 lan2
婬 yin2
娅 ya4
婮 ju1
婷 ting2
婹 yao3
婺 wu4
婼 chuo4
婽 jia3
媁 wei2,wei3
媄 mei3
媅 dan1
媊 qian2
媏 duan1
媒 mei2
媕 an1
媖 ying1
媚 mei4
媛 yuan4,yuan2
媞 ti2
媟 xie4
媠 duo4,tuo2
媢 mao4
娲 wa1
媩 hu2
媬 bao3
媮 tou1
妫 gui1
㛀 chu2
媲 pi4
媳 xi2
媵 ying4
媸 chi1
媺 mei3
媻 pan2
媪 ao3
妈 ma1
媾 gou4
愧 kui4
嫁 jia4
嫂 sao3
嫄 yuan2
嫈 ying1
嫉 ji2
袅 niao3
嫌 xian2
嫏 lang2
嫐 nao3
嫑 biao2
嫕 yi4
嫖 piao2
妪 yu4
嫘 lei2
嫙 xuan2
嫚 man4
嫜 zhang1
嫠 li2
嫡 di2
嫣 yan1
嫦 chang2
嫩 nen4
嫪 lao4
嫫 mo2
嫬 zhe1
嫭 hu4
嫮 hu4
妩 wu3
娴 xian2
嫽 liao2
婳 hua4
媭 xu1
嬅 hua2
娆 rao2
嬉 xi1
婵 chan2
娇 jiao1
嬔 fu4
嬖 bi4
嬗 shan4
嫱 qiang2
嬛 huan2,qiong2,xuan1
嫒 ai4
嬢 niang2
嬷 mo2
嬦 chou2
嫔 pin2
嬫 rong2
嬬 xu1
婴 ying1
嬲 niao3
嬴 ying2
婶 shen3
嬹 xing4
懒 lan3
嬿 yan4
孀 shuang1
孄 lan3
孅 xian1
娈 luan2
孏 lan3
子 zi5,zi3
孑 jie2
孓 jue2
孔 kong3
孕 yun4
孖 zi1
字 zi4
存 cun2
孚 fu2
孛 bei4
孜 zi1
孝 xiao4
孟 meng4
孢 bao1
季 ji4
孤 gu1
孥 nu2
孩 hai2
孙 sun1
孬 nao1
孭 mie1
孰 shu2
孱 can4,chan2
孳 zi1
孵 fu1
孶 zi1
学 xue2
孺 ru2
𡥧 lai2
孽 nie4
孪 luan2
宀 mian2
㝉 zhu4
它 ta1
宄 gui3
宅 zhai2
宇 yu3
守 shou3
安 an1
宊 jia1,tu2
宋 song4
完 wan2
宍 rou4
宏 hong2
宓 mi4
宕 dang4
宗 zong1
官 guan1
宙 zhou4
定 ding4
宛 wan3
宜 yi2
実 shi2
客 ke4
宣 xuan1
室 shi4
宥 you4
宦 huan4
宧 yi2
宨 tiao3
宩 shi3
宬 cheng2
宫 gong1
宰 zai3
害 hai4
宴 yan4
宵 xiao1
宸 chen2
容 rong2
寀 cai4
寁 zan3
寂 ji4
寄 ji4
寅 yin2
密 mi4
富 fu4
寎 bing4
寐 mei4
寝 qin3
寒 han2
寓 yu4
寔 shi2
宁 ning2,ning4
寖 jin4
寗 ning2
寘 zhi4
寙 yu3
寛 kuan1
寞 mo4
察 cha2
𪧘 ju4
寡 gua3
寤 wu4
寥 liao2
实 shi2
寨 zhai4
审 shen3
寪 wei3
写 xie3
宽 kuan1
寮 liao2
寰 huan2
宝 bao3
宠 chong3
寸 cun4
寺 si4
対 dui4
封 feng1
専 zhuan1
尃 fu1
将 jiang1,jiang4,qiang1
专 zhuan1
尉 wei4
尊 zun1
寻 xun2
尌 shu4
对 dui4
导 dao3
小 xiao3
尐 jie2
少 shao3,shao4
尔 er3
尓 er3
尕 ga3
尖 jian1
尗 shu1
尙 shang4
尚 shang4
尜 ga2
鲜 xian1,xian3
尢 wang1
尤 you2
尥 liao4
尨 mang2,pang2
尩 wang1
尪 wang1
尬 ga4
尭 yao2
尰 zhong3
就 jiu4
尲 gan1
尶 gan1
尴 gan1
尸 shi1
尹 yin3
尺 chi3,che3
尻 kao1
尼 ni2
尾 wei3,yi3
尿 niao4,sui1
屁 pi4
屄 bi1
居 ju1,ji1
届 jie4
屇 tian2
屈 qu1
屋 wu1
屌 diao3
屎 shi3
屏 ping2,bing1,bing3
屐 ji1
屑 xie4
屃 xi4
展 zhan3
屖 xi1
屘 man3
屙 e1
屛 ping2
屉 ti4
屝 fei4
屠 tu2
屡 lv3
屣 xi3
层 ceng2
履 lv3
屧 xie4
屦 ju4
屩 jue1
屪 liao2
屫 jue1
属 shu3,zhu3
屮 che4
屯 tun2,zhun1
山 shan1
屴 li4
屹 yi4
屺 qi3
屼 wu4
岀 chu1
岊 jie2
岌 ji2
岍 qian1
岐 qi2
岑 cen2
岒 qian2
岔 cha4
岝 zuo4
冈 gang1
岢 ke3
岣 gou3
岧 tiao2
岨 qu1
岩 yan2
岫 xiu4
岬 jia3
岱 dai4
岳 yue4
岵 hu4
岷 min2
岹 tiao2
峀 xiu4
峁 mao3
峂 tong2
峇 ba1,ke1,ke4
峋 xun2
峒 dong4,tong2
峓 yi2
峙 zhi4
峚 mi4
峞 wei2
峠 xx5
峨 e2
峪 yu4
峭 qiao4
峰 feng1
峱 nao2
岘 xian4
峹 tu2
峻 jun4
峡 xia2
峿 wu2
崀 lang4
崁 kan3
崆 kong1
崇 chong2
崋 hua2
崌 ju1
崃 lai2
崎 qi2
崏 min2
昆 kun1
崒 zu2,cui4
崓 gu4
崔 cui1
崖 ya2
岗 gang3
崚 leng2
崛 jue2
崞 guo1
崟 yin2
崠 dong1
峥 zheng1
崤 xiao2
崦 yan1
崧 song1
崩 beng1
岽 dong1
崮 gu4
崯 yin2
崱 ze2
崳 yu2
崴 wai3,wei1
崶 feng1
崽 zai3
崿 e4
嵂 lv4
嵄 mei3
嵇 ji1
嵊 sheng4
嵋 mei2
嵌 qian4,kan3
嵎 yu2
岚 lan2
嵓 yan2
岁 sui4
嵙 ke1
嵛 yu2
嵞 tu2
嵡 weng3
嵩 song1
嵫 zi1
嵬 wei2
嵯 cuo2
嵴 ji2
𡶴 chan3
㟥 cen1
嵝 lou3
嶂 zhang4
崭 zhan3,chan2
岖 qu1
嶋 dao3
嶌 dao3
嶒 ceng2
嶓 bo1
嵚 qin1
嶖 yan1
崂 lao2
嶙 lin2
嶝 deng4
嶞 duo4
峤 jiao4
嶡 gui4,jue2
峣 yao2
峄 yi4
峃 xue2
嶪 ye4
嶫 ye4
嶭 e4
崄 xian3
嶰 xie4
嶲 xi1
岙 ao4
嶷 yi2
嵘 rong2
岭 ling3
屿 yu3
巂 gui1,xi1
巃 long2
巆 hong1,ying2
巇 xi1
巉 chan2
岿 kui1
巌 yan2
巍 wei1
峦 luan2
巓 dian1
巅 dian1
𪩘 yan3
巚 yan3
巛 chuan1
巜 kuai4
川 chuan1
州 zhou1
巟 huang1
巠 jing1
巡 xun2
巢 chao2
巣 chao2
巤 lie4
工 gong1
左 zuo3
巧 qiao3
巨 ju4
巫 wu1
差 cha4,cha1,chai1
巯 qiu2
己 ji3
已 yi3
巳 si4
巴 ba1
巷 xiang4
卺 jin3
巻 juan3
巽 xun4
巾 jin1
巿 fu2
市 shi4
帄 ding1
纸 zhi3
希 xi1
帑 tang3
帔 pei4
帕 pa4
帖 tie1,tie3,tie4
帗 fu2
帘 lian2
帙 zhi4
帚 zhou3
帛 bo2
帝 di4
帟 yi4
帡 ping2
帣 juan4
帅 shuai4
帨 shui4
师 shi1
裙 qun2
席 xi2
帯 dai4
帰 gui1
帲 ping2
帐 zhang4
带 dai4
帷 wei2
常 chang2
帹 sha4,qie4
帺 qi2
帧 zhen1
帏 wei2
幄 wo4
幅 fu2
帮 bang1
幈 ping2
幋 pan2
幌 huang3
幏 jia4
徽 hui1
幔 man4
幕 mu4
帼 guo2
帻 ze2
幛 zhang4
幞 fu2
帜 zhi4
幠 hu1
幡 fan1
幢 chuang2,zhuang4
币 bi4
幦 mi4
幨 chan1
幩 fen2
幪 meng2
帱 chou2,dao4
幭 mie4
幮 chu2
幯 jie2
幰 xian3
平 ping2
年 nian2
幵 qian1
幷 bing4
幻 huan4
幼 you4
幽 you1
广 guang3,yan3
庀 pi3
庁 ting1
広 guang3
庄 zhuang1
庇 bi4
庈 qin2
庉 dun4
床 chuang2
庋 gui3
序 xu4
庒 zhuang1
底 di3,de5
庖 pao2
店 dian4
庚 geng1
府 fu3
庠 xiang2
庤 zhi4
庥 xiu1
度 du4,duo2
座 zuo4
库 ku4
庬 pang2
庭 ting2
庱 cheng3
庳 bi4
庴 ji2
庵 an1
庶 shu4
康 kang1
庸 yong1
庹 tuo3
庾 yu3
庿 miao4
廀 sou1
厢 xiang1
廃 fei4
厩 jiu4
廆 hui4
厦 sha4,xia4
廊 lang2
廋 sou1
廌 zhi4
庼 qing3
廏 jiu4
廑 jin3,qin2
廒 ao2
廓 kuo4
荫 yin4
廖 liao4
廙 yi4
廛 chan2
𫷷 xin1
庙 miao4
庑 wu3,wu2
废 fei4
廥 kuai4
廧 qiang2
廨 xie4
廪 lin3
庐 lu2
廱 yong1
厅 ting1
廴 yin3
延 yan2
廷 ting2
廸 di2
迫 po4
建 jian4
廻 hui2
廾 gong3
廿 nian4
弁 bian4
弄 nong4,long4
弇 yan3
弈 yi4
弊 bi4
弋 yi4
弌 yi1
弍 er4
弎 san1
式 shi4
弐 er4
弑 shi4
弓 gong1
引 yin3
弗 fu2
弘 hong2
弛 chi2
弝 ba4
弟 di4,ti4
弢 tao1
弣 fu3
弤 di3
弦 xian2
弧 hu2
弨 chao1
弩 nu3
弫 zhen3
弭 mi3
弮 quan1,juan4
弰 shao1
弱 ruo4
弪 jing4
张 zhang1
弶 jiang4
强 qiang2,jiang4,qiang3
弸 beng1
弼 bi4
弾 dan4
彀 gou4
𫸩 kou1
弹 dan4,tan2
弥 mi2
弯 wan1
彐 ji4
彑 ji4
彔 lu4
彖 tuan4
彗 hui4
彘 zhi4
彛 yi2
彝 yi2
彟 huo4
彡 shan1
形 xing2
彤 tong2
彦 yan4
彧 yu4
彩 cai3
彪 biao1
雕 diao1
彬 bin1
彭 peng2
彰 zhang1
影 ying3
彨 chi1
彳 chi4
彴 zhuo2
彷 pang2
彸 zhong1
役 yi4
彼 bi3
彽 chi2
往 wang3
征 zheng1
徂 cu2
待 dai4,dai1
徇 xun4
很 hen3
徉 yang2
徊 huai2
律 lv4
徐 xu2
径 jing4
徒 tu2
従 cong2
得 de2,de5,dei3
徘 pai2
徙 xi3
徜 chang2
从 cong2
徕 lai2
御 yu4
遍 bian4
徨 huang2
复 fu4
循 xun2
徬 pang2
徭 yao2
微 wei1
徯 xi1
徳 de2
徴 zheng1
徵 zhi3
德 de2
彻 che4
徻 wei4
徼 jiao3,jiao4
忀 xiang1
忂 qu2
心 xin1
忄 xin1
必 bi4
忉 dao1
忌 ji4
忍 ren3
忐 tan3
忑 te4
忒 te4,tei1
忕 shi4,tai4
忖 cun3
志 zhi4
忘 wang4
忙 mang2
忛 fan1
応 ying4
忝 tian3
忞 min2,min3,wen3
忠 zhong1
忡 chong1
忤 wu3
忪 zhong1
快 kuai4
忬 yu4,shu1
忭 bian4
忮 zhi4
忱 chen2
忲 tai4
忸 niu3
忻 xin1
忽 hu1
忿 fen4
怍 zuo4
怎 zen3
怏 yang4
怒 nu4
怔 zheng1,zheng4
怕 pa4
怖 bu4
怗 tie1
怙 hu4
怚 ju4
怛 da2
思 si1
怞 zhou4
怠 dai4
怡 yi2
急 ji2
怦 peng1
性 xing4
怨 yuan4
怩 ni2
怪 guai4
怫 fu2,fei4
怭 bi4
怯 qie4
怲 bing3
恍 huang3
怵 chu4
怸 xi1
怹 tan1
恁 nen4,nin2
恂 xun2
恃 shi4
恒 heng2
恇 kuang1
恉 zhi3
恌 tiao1
恏 hao4
恐 kong3
恓 xi1
恔 xiao4
恕 shu4
恘 qiu1
恙 yang4
恚 hui4
恛 hui2
恝 jia2
恞 yi2
恟 xiong1
恢 hui1
恣 zi4
耻 chi3
恧 nv4
恨 hen4
恪 ke4
恫 dong4
恬 tian2
恭 gong1
息 xi1
恰 qia4
恵 hui4
恿 yong3
悀 yong3
悁 juan1,juan4
悃 kun3
悄 qiao1,qiao3
悦 yue4
悆 yu4
悉 xi1
悊 zhe2
悌 ti4
悍 han4
悐 ti4
悑 bu4
悒 yi4
悔 hui3
悖 bei4
悚 song3
悛 quan1
悜 cheng3
悝 kui1,li3
悮 wu4
悟 wu4
悠 you1
患 huan4
悧 li4
您 nin2
悩 nao3
悪 e4
悰 cong2
悱 fei3
悲 bei1
悴 cui4
怅 chang4
闷 men4,men1
悷 li4
悸 ji4
悻 xing4
悼 dao4
悾 kong1
惄 ni4
情 qing2
惆 chou2
惇 dun1
惈 guo3
惋 wan3
惌 yuan1
惎 ji4
惏 lin2
惑 huo4
惒 he2
惓 quan2
惔 tan2
惕 ti4
惘 wang3
惙 chuo4
惚 hu1
惛 hun1
惜 xi1
惝 chang3
惟 wei2
惠 hui4
恶 e4,e3,wu4
惦 dian4
惰 duo4
恼 nao3
恽 yun4
想 xiang3
惴 zhui4
惶 huang2
蠢 chun3
惸 qiong2
惹 re3
惺 xing1
恻 ce4
愀 qiao3
愁 chou2
愃 xuan1
愆 qian1
愈 yu4
愉 yu2
愊 bi4
愍 min3
愎 bi4
意 yi4
愐 mian3
愑 yong3
愒 kai4
愓 dang4
愔 yin1
愕 e4
愚 yu2
爱 ai4
感 gan3
愣 leng4
悫 que4
愫 su4
诉 su4
愮 yao2
愯 song3
怆 chuang4
恺 kai3
愼 shen4
忾 kai4
愿 yuan4
慁 hun4
栗 li4
慅 sao1
慆 tao1
慇 yin1
慈 ci2
慉 xu4
慊 qian4,qie4
态 tai4
慌 huang1
愠 yun4
慎 shen4
慕 mu4
惨 can3
惭 can2
慜 min3
慝 te4
恸 tong4
慢 man4
惯 guan4
慥 zao4
慧 hui4
怄 ou4
怂 song3
慬 jin3
虑 lv4
慰 wei4
慱 tuan2
悭 qian1
慑 she4
慵 yong1
庆 qing4
慷 kang1
戚 qi1
欲 yu4
慿 ping2
憀 liao2
忧 you1
憃 chong1
憩 qi4
惫 bei4
憋 bie1
憍 jiao1
憎 zeng1
怜 lian2
愦 kui4
憔 qiao2
慭 yin4
憙 xi3
惮 dan4
憝 dui4
愤 fen4
憧 chong1
憨 han1
憪 xian2
悯 min3
憬 jing3
憭 liao3
怃 wu3
憯 can3
宪 xian4
忆 yi4
憷 chu4
憸 xian1
𢙐 nao2
憺 dan4
憾 han4
懂 dong3
懅 qu2
懆 cao3
恳 ken3
懈 xie4
应 ying1,ying4
懊 ao4
懋 mao4
怿 yi4
懔 lin3
懐 huai2
懞 meng2
怼 dui4,dui3
懠 qi2
懑 men4
㤽 chou2
懥 zhi4
懦 nuo4
恹 yan1
懫 zhi2
懮 you3
懰 liu2
懱 mie4
惩 cheng2
懵 meng3
怀 huai2
悬 xuan2
忏 chan4
惧 ju4
欢 huan1
懿 yi4
恋 lian4
戁 nan3
戄 jue2
戆 gang4,zhuang4
戈 ge1
戉 yue4
戊 wu4
戌 xu1,qu5
戍 shu4
戎 rong2
成 cheng2
我 wo3
戒 jie4
戋 jian1
戕 qiang1
或 huo4
戛 jia2
戝 zei2
戟 ji3
戠 zhi2
戡 kan1
戢 ji2
戣 kui2
戤 gai4
戥 deng3
戦 zhan4
戗 qiang1
戬 jian3
截 jie2
戭 yan3
戏 xi4
战 zhan4
戱 xi4
戳 chuo1
戴 dai4
户 hu4
戸 hu4
戺 shi4
戻 li4
戽 hu4
戾 li4
房 fang2
所 suo3
扁 bian3,pian1
扂 dian4
扃 jiong1
扆 yi3
扇 shan4,shan1
扈 hu4
扉 fei1
扊 yan3
手 shou3
扌 shou3
才 cai2
扎 zha1,zha2,za1
扐 le4
扒 ba1,pa2
打 da3,da2
扔 reng1
払 fan3,fu2
扗 zai4
托 tuo1
扛 kang2,gang1
捍 han4
扠 cha1
扡 chi3
扢 gu3,xi4
扣 kou4
扤 wu4
扦 qian1
扭 niu3
扮 ban4
扯 che3
扱 xi1
扳 ban1,pan1
扶 fu2
批 pi1
扻 zi4
扼 e4
扽 den4
找 zhao3
承 cheng2
技 ji4
抃 bian4
抄 chao1
抆 wen4
抈 yue4
抉 jue2
把 ba3,ba4
抌 zhen3
抏 wan2
抑 yi4
抒 shu1
抓 zhua1
抔 pou2
投 tou2
抖 dou3
抗 kang4
折 zhe2,she2,zhe1
抜 ba2
拗 ao4,niu4
択 ze2
抦 bing3
抨 peng1
披 pi1
抬 tai2
抱 bao4
抴 ye4
抵 di3
抶 chi4
抹 mo3,ma1,mo4
抻 chen1
押 ya1
抽 chou1
抿 min3
拂 fu2,bi4
拃 zha3
拄 zhu3
拆 chai1
拇 mu3
拈 nian1
拉 la1
拊 fu3
抛 pao1
拌 ban4
拍 pai1
拎 lin1
拐 guai3
拑 qian2
拒 ju4
拓 ta4,tuo4
拔 ba2
拖 tuo1
拘 ju1
拙 zhuo1
拚 pan4,pin1
招 zhao1
拜 bai4
拝 bai4
拠 ju4
拡 kuo4
拪 qian1
拫 hen2
括 kuo4
拭 shi4
拮 jie2
拯 zheng3
拱 gong3
拳 quan2
拴 shuan1
拶 zan3
拷 kao3
拼 pin1
拽 zhuai1,ye4,zhuai3,zhuai4
拾 shi2,she4
持 chi2
指 zhi3
挈 qie4
按 an4
挊 nong4
挌 ge2
挍 jiao4
挎 kua4
挐 na2
挑 tiao1,tiao3
挓 zha1
挔 lv3
挖 wa1
挙 ju3
挨 ai1,ai2
挪 nuo2
挫 cuo4
振 zhen4
挲 suo1
挶 ju2
挹 yi4
挺 ting3
挼 ruo2
挽 wan3
挟 xie2,jia1
挿 cha1
捂 wu3
捃 jun4
救 jiu4
捅 tong3
捆 kun3
捉 zhuo1
捋 lv3,luo1
捌 ba1
捎 shao1
捏 nie1
捐 juan1
捓 ye2
捕 bu3
捗 bu4
捘 zun4
捙 ye4
捜 sou1
捥 wan4
捧 peng3
舍 she3,she4
捩 lie4
扪 men2
捭 bai3,bo4
捱 ai2
捶 chui2
捺 na4
捻 nian3
捼 ruo2
捽 zuo2
掀 xian1
掂 dian1
扫 sao3,sao4
抡 lun1,lun2
掇 duo1
授 shou4
掉 diao4
掊 pou2,pou3
掌 zhang3
掍 hun4
掎 ji3
掏 tao1
掐 qia1
排 pai2
掔 qian1
掖 ye1,ye4
挜 ya4
掘 jue2
挣 zheng1,zheng4
挂 gua4
掞 shan4
掠 lve4
采 cai3,cai4
探 tan4
掣 che4
掤 bing1
接 jie1
控 kong4
推 tui1
掩 yan3
措 cuo4
掫 zou1
掬 ju1
掮 qian2
掯 ken4
掰 bai1
掱 pa2,shou3
掲 jie1
碰 peng4
掾 yuan4
拣 jian3
揃 jian1
揄 yu2
揅 yan2
揆 kui2
揉 rou2
揌 sai1
揍 zou4
揎 xuan1
描 miao2
提 ti2
插 cha1
揓 shi4
揕 zhen4
揖 yi1
揗 shun3
揘 huang2
扬 yang2
换 huan4
揜 yan3
揝 zuan4
揞 an3
揠 ya4
握 wo4
揣 chuai1,chuai3
揥 ti4
揦 la4
揩 kai1
揪 jiu1
揫 jiu1
揭 jie1
挥 hui1
揰 chong4
揲 she2
援 yuan2
揵 qian2
揶 ye2
揸 zha1
背 bei4,bei1
揺 yao2
揻 wei1
构 gou4
揿 qin4
搉 que4
搊 chou1
搋 chuai1
搌 zhan3
损 sun3
搎 sun1
搏 bo2
搐 chu4
搓 cuo1
搔 sao1
搕 ke4
摇 yao2
捣 dao3
搘 zhi1
搛 jian1
搜 sou1
搞 gao3
搠 shuo4
搡 sang3
搢 jin4
搣 mie4
搦 nuo4
搧 shan1
搨 ta4
搪 tang2
搬 ban1
搭 da1
搰 hu2
搲 wa1,wa3,wa4
搳 hua2
搴 qian1
揾 wen4,wen3
抢 qiang3,qiang1
搷 chen1
搽 cha2
榨 zha4
搿 ge2
摀 wu3
摁 en4
摂 she4
摎 jiu1
掴 guai1
摒 bing4
摓 feng2
摔 shuai1
摘 zhai1
摙 lian3
摛 chi1
掼 guan4
摞 luo4
搂 lou3,lou1
摠 zong3
摦 hua4
摧 cui1
摩 mo2
摭 zhi2
摮 ao2
挚 zhi4
摰 nie4
摲 shan4
抠 kou1
摴 shu1
抟 tuan2
摷 jiao3
摸 mo1,mo2
摹 mo2
摺 zhe2
掺 chan1,shan3
摽 biao1,biao4
摿 yao2
撂 liao4
撃 ji1
撆 pie1
撇 pie1,pie3
捞 lao1
撊 xian4
撋 ruan2
挦 xian2
撑 cheng1
撒 sa1,sa3
挠 nao2
撕 si1
撙 zun3
撚 nian3
㧑 hui1
撞 zhuang4
挢 jiao3
操 cao1,cao4
撢 dan3
掸 dan3
撤 che4
拨 bo1
撧 jue1
撩 liao1,liao2
抚 fu3
撬 qiao4
播 bo1
撮 cuo1,zuo3
撰 zhuan4
撱 tuo3
扑 pu1
挞 ta4
撼 han4
挝 wo1,zhua1
捡 jian3
擀 gan3
拥 yong1
擂 lei2,lei4
掳 lu3
擅 shan4
择 ze2
擉 chuo4
击 ji1
挡 dang3,dang4
擎 qing2
擐 huan4
擒 qin2
担 dan1,dan4
擖 ge3
擗 pi3
擘 bo4
挤 ji3
擡 tai2
擢 zhuo2
擣 dao3
擤 xing3
擥 lan3
擦 ca1
举 ju3
擨 ye2
擩 ru3
𢬍 ye4
擭 huo4
摈 bin4
拧 ning2,ning3,ning4
搁 ge1,ge2
掷 zhi4
扩 kuo4
撷 xie2
擸 lie4
摆 bai3
擞 sou3
撸 lu1
㧰 lve4
扰 rao3
擿 ti1,zhi4
攀 pan1
攂 lei2
攃 sa4
摅 shu1
撵 nian3
攈 jun4
攉 huo1
攋 la4
拢 long3
攐 qian1
攓 qian1
拦 lan2
撄 ying1
攘 rang3
搀 chan1
撺 cuan1
摄 she4
攟 jun4
攒 zan3,cuan2
挛 luan2
摊 tan1
攥 zuan4
攧 dian1
搅 jiao3
攫 jue2
揽 lan3
攮 nang3
支 zhi1
攰 gui4
攲 qi1
攴 pu1
收 shou1
考 kao3
攸 you1
改 gai3
攺 yi3
攻 gong1
攼 han4
攽 ban1
放 fang4
政 zheng4
敁 dian1
敃 min3
故 gu4
敇 chi4
敉 mi3
叙 xu4
敎 jiao4
敏 min3
敚 duo2
敔 yu3
敖 ao2
败 bai4
教 jiao4,jiao1
敜 nie4
敝 bi4
敞 chang3
敢 gan3
敧 qi3
敪 duo2
敬 jing4
敳 ai2
敲 qiao1
整 zheng3
敌 di2
敷 fu1
数 shu4,shu3,shuo4
敹 liao2
驱 qu1
敻 xiong4
敽 jiao3
敿 jiao3
斁 yi4
敛 lian3,lian4
毙 bi4
斄 tai2
文 wen2
斈 xue2
斉 qi2
斌 bin1
斎 zhai1
斐 fei3
斑 ban1
斒 ban1
斔 yu3
斓 lan2
斗 dou4,dou3
料 liao4
斚 jia3
斛 hu2
斜 xie2
斝 jia3
斞 yu3
斟 zhen1
斠 jiao4
斡 wo4
斢 tiao3,tou3
斤 jin1
斥 chi4
斧 fu3
斨 qiang1
斫 zhuo2
斩 zhan3
斮 zhuo2
斯 si1
新 xin1
断 duan4
斸 zhu3
方 fang1
於 yu1,wu1
施 shi1
斾 pei4
斿 you2
旀 mie5
旁 pang2
旗 qi2
旃 zhan1
旄 mao2,mao4
旅 lv3
旆 pei4
旊 fang3
旋 xuan2,xuan4
旌 jing1
旎 ni3
族 zu2
旐 zhao4
旒 liu2
旓 shao1
旖 yi3
旛 fan1
旝 kuai4
旟 yu2
旡 ji4
既 ji4
旣 ji4
祸 huo4
日 ri4
旦 dan4
旨 zhi3
早 zao3
旪 xie2
旬 xun2
旭 xu4
旮 ga1
旯 la2
旰 gan4
旱 han4
旴 xu1
时 shi2
旺 wang4
旻 min2
旼 min2
旽 tun1
春 chun1
昀 yun2
昂 ang2
昃 ze4
昄 ban3
昉 fang3
昊 hao4
昌 chang1
明 ming2
昏 hun1
昑 qin3
昒 hu1
易 yi4
昔 xi1
昕 xin1
昜 yang2
昝 zan3
昞 bing3
星 xing1
映 ying4
昡 xuan4
昤 ling1
昦 hao4
昧 mei4
昨 zuo2
昫 xu4
昭 zhao1
是 shi4
昱 yu4
昳 die2
昴 mao3
昵 ni4
昶 chang3
昺 bing3
昻 ang2
晁 chao2
晄 huang3
晅 xuan1
晋 jin4
晌 shang3
晏 yan4
晑 xiang3
晒 shai4
晗 han2
晚 wan3
𬀪 xian4
晜 kun1
昼 zhou4
晞 xi1
晟 cheng2,sheng4
晡 bu1
晢 zhe2
晤 wu4
晥 wan3
晦 hui4
晨 chen2
晩 wan3
晬 zui4
普 pu3
景 jing3
晰 xi1
晴 qing2
晶 jing1
晷 gui3
智 zhi4
暗 an4
晾 liang4
晿 cheng1
暁 xiao3
暄 xuan1
暆 yi2
暇 xia2
晕 yun1,yun4
晖 hui1
暋 min3,min2
暌 kui2
暍 he4
𬀩 wei3
暑 shu3
暒 qing2
暔 nan2
暕 jian3
旸 yang2
暜 pu3
暝 ming2
暞 jiao3
暠 gao3
皓 hao4
暡 weng3
畅 chang4
暦 li4
暨 ji4
暪 men4
暂 zan4
暮 mu4
暲 zhang1
暴 bao4
暵 han4
暸 liao2
暹 xian1
暻 jing3
暾 tun1
曀 yi4
晔 ye4
昙 tan2
曈 tong2
晓 xiao3
曌 zhao4
曐 xing1
曑 shen1
曒 jiao3
曓 bao4
暧 ai4
曘 ru2
曙 shu3
曚 meng2
曛 xun1
曜 yao4
曝 pu4
旷 kuang4
叠 die2
曦 xi1
昽 long2
